Salary,Age,Department,OverTime,StockOptionLevel,YearsAtCompany,ManagerRating
337046,28,Technology,No,0,4,2.0
337046,28,Technology,No,0,4,2.0
58914,25,Sales,No,0,4,4.0
58914,25,Sales,No,0,4,2.0
58914,25,Sales,No,0,4,5.0
42656,25,Technology,No,0,4,4.0
42656,25,Technology,No,0,4,4.0
42656,25,Technology,No,0,4,3.0
42656,25,Technology,No,0,4,2.0
37021,22,Technology,No,0,3,2.0
37021,22,Technology,No,0,3,2.0
37021,22,Technology,No,0,3,5.0
37021,22,Technology,No,0,3,3.0
37021,22,Technology,No,0,3,3.0
37021,22,Technology,No,0,3,2.0
37021,22,Technology,No,0,3,5.0
37021,22,Technology,No,0,3,4.0
37021,22,Technology,No,0,3,4.0
34753,22,Technology,Yes,0,1,4.0
34753,22,Technology,Yes,0,1,2.0
34753,22,Technology,Yes,0,1,4.0
34753,22,Technology,Yes,0,1,2.0
34753,22,Technology,Yes,0,1,4.0
34753,22,Technology,Yes,0,1,4.0
34753,22,Technology,Yes,0,1,3.0
34753,22,Technology,Yes,0,1,3.0
34753,22,Technology,Yes,0,1,4.0
188516,25,Technology,No,1,4,3.0
188516,25,Technology,No,1,4,4.0
188516,25,Technology,No,1,4,3.0
265523,40,Technology,No,1,4,3.0
265523,40,Technology,No,1,4,4.0
265523,40,Technology,No,1,4,5.0
41741,24,Sales,No,1,4,3.0
41741,24,Sales,No,1,4,3.0
41741,24,Sales,No,1,4,3.0
91915,24,Sales,No,0,4,2.0
91915,24,Sales,No,0,4,3.0
91915,24,Sales,No,0,4,5.0
33657,22,Sales,No,1,3,3.0
33657,22,Sales,No,1,3,3.0
33657,22,Sales,No,1,3,5.0
33657,22,Sales,No,1,3,4.0
33657,22,Sales,No,1,3,3.0
33657,22,Sales,No,1,3,4.0
33657,22,Sales,No,1,3,2.0
33657,22,Sales,No,1,3,4.0
33657,22,Sales,No,1,3,5.0
23198,25,Technology,No,0,4,4.0
23198,25,Technology,No,0,4,4.0
23198,25,Technology,No,0,4,3.0
67538,24,Technology,No,1,4,5.0
67538,24,Technology,No,1,4,4.0
67538,24,Technology,No,1,4,4.0
54501,24,Technology,No,0,4,3.0
54501,24,Technology,No,0,4,4.0
54501,24,Technology,No,0,4,4.0
50513,24,Sales,No,1,4,4.0
50513,24,Sales,No,1,4,4.0
50513,24,Sales,No,1,4,3.0
54371,22,Technology,No,3,4,5.0
54371,22,Technology,No,3,4,3.0
54371,22,Technology,No,3,4,4.0
38448,24,Sales,Yes,0,4,3.0
38448,24,Sales,Yes,0,4,3.0
38448,24,Sales,Yes,0,4,5.0
38448,24,Sales,Yes,0,4,4.0
38448,24,Sales,Yes,0,4,4.0
38448,24,Sales,Yes,0,4,3.0
38448,24,Sales,Yes,0,4,3.0
38448,24,Sales,Yes,0,4,3.0
38448,24,Sales,Yes,0,4,4.0
251681,36,Technology,No,1,4,2.0
251681,36,Technology,No,1,4,3.0
251681,36,Technology,No,1,4,4.0
65486,24,Technology,No,1,4,3.0
65486,24,Technology,No,1,4,5.0
65486,24,Technology,No,1,4,2.0
41555,24,Technology,No,1,4,3.0
41555,24,Technology,No,1,4,3.0
41555,24,Technology,No,1,4,2.0
35199,24,Technology,No,1,4,3.0
35199,24,Technology,No,1,4,3.0
35199,24,Technology,No,1,4,3.0
116132,24,Sales,No,0,4,2.0
116132,24,Sales,No,0,4,2.0
116132,24,Sales,No,0,4,3.0
30117,24,Technology,No,0,3,4.0
30117,24,Technology,No,0,3,3.0
30117,24,Technology,No,0,3,4.0
30117,24,Technology,No,0,3,4.0
30117,24,Technology,No,0,3,4.0
30117,24,Technology,No,0,3,3.0
30117,24,Technology,No,0,3,5.0
30117,24,Technology,No,0,3,4.0
30117,24,Technology,No,0,3,3.0
303779,44,Technology,No,1,4,3.0
303779,44,Technology,No,1,4,4.0
303779,44,Technology,No,1,4,4.0
28539,24,Technology,No,2,4,5.0
28539,24,Technology,No,2,4,2.0
28539,24,Technology,No,2,4,2.0
52039,23,Sales,Yes,0,4,3.0
52039,23,Sales,Yes,0,4,3.0
52039,23,Sales,Yes,0,4,3.0
41745,24,Human Resources,No,3,4,2.0
41745,24,Human Resources,No,3,4,5.0
41745,24,Human Resources,No,3,4,4.0
283081,41,Technology,Yes,1,4,4.0
283081,41,Technology,Yes,1,4,3.0
283081,41,Technology,Yes,1,4,3.0
283081,41,Technology,Yes,1,4,3.0
283081,41,Technology,Yes,1,4,2.0
283081,41,Technology,Yes,1,4,4.0
283081,41,Technology,Yes,1,4,4.0
283081,41,Technology,Yes,1,4,3.0
283081,41,Technology,Yes,1,4,5.0
175342,25,Technology,Yes,0,4,4.0
175342,25,Technology,Yes,0,4,4.0
175342,25,Technology,Yes,0,4,3.0
38169,22,Technology,No,3,4,4.0
38169,22,Technology,No,3,4,5.0
38169,22,Technology,No,3,4,3.0
53930,25,Sales,Yes,0,3,4.0
53930,25,Sales,Yes,0,3,3.0
53930,25,Sales,Yes,0,3,3.0
53930,25,Sales,Yes,0,3,2.0
53930,25,Sales,Yes,0,3,5.0
53930,25,Sales,Yes,0,3,3.0
53930,25,Sales,Yes,0,3,4.0
53930,25,Sales,Yes,0,3,5.0
53930,25,Sales,Yes,0,3,4.0
118048,25,Sales,No,2,4,4.0
118048,25,Sales,No,2,4,2.0
118048,25,Sales,No,2,4,4.0
80975,22,Technology,No,3,4,2.0
80975,22,Technology,No,3,4,4.0
80975,22,Technology,No,3,4,3.0
53530,24,Sales,Yes,0,4,5.0
53530,24,Sales,Yes,0,4,2.0
53530,24,Sales,Yes,0,4,2.0
75250,25,Technology,No,1,4,3.0
75250,25,Technology,No,1,4,3.0
75250,25,Technology,No,1,4,4.0
37121,23,Technology,Yes,0,1,3.0
37121,23,Technology,Yes,0,1,5.0
37121,23,Technology,Yes,0,1,5.0
37121,23,Technology,Yes,0,1,4.0
37121,23,Technology,Yes,0,1,2.0
37121,23,Technology,Yes,0,1,3.0
37121,23,Technology,Yes,0,1,4.0
37121,23,Technology,Yes,0,1,4.0
37121,23,Technology,Yes,0,1,2.0
144335,24,Sales,No,0,0,4.0
144335,24,Sales,No,0,0,2.0
144335,24,Sales,No,0,0,5.0
144335,24,Sales,No,0,0,4.0
144335,24,Sales,No,0,0,2.0
144335,24,Sales,No,0,0,3.0
144335,24,Sales,No,0,0,3.0
144335,24,Sales,No,0,0,2.0
144335,24,Sales,No,0,0,4.0
45024,23,Sales,No,0,4,4.0
45024,23,Sales,No,0,4,4.0
45024,23,Sales,No,0,4,4.0
106418,23,Technology,Yes,1,4,3.0
106418,23,Technology,Yes,1,4,5.0
273211,41,Technology,No,2,4,5.0
273211,41,Technology,No,2,4,2.0
273211,41,Technology,No,2,4,2.0
46850,23,Technology,No,1,4,3.0
46850,23,Technology,No,1,4,2.0
46850,23,Technology,No,1,4,2.0
77420,23,Technology,No,2,4,3.0
77420,23,Technology,No,2,4,4.0
57765,25,Technology,No,0,4,4.0
57765,25,Technology,No,0,4,3.0
22122,22,Sales,Yes,0,3,2.0
22122,22,Sales,Yes,0,3,4.0
22122,22,Sales,Yes,0,3,2.0
22122,22,Sales,Yes,0,3,3.0
22122,22,Sales,Yes,0,3,4.0
22122,22,Sales,Yes,0,3,2.0
22122,22,Sales,Yes,0,3,3.0
22122,22,Sales,Yes,0,3,2.0
22122,22,Sales,Yes,0,3,3.0
304343,40,Technology,Yes,1,4,3.0
304343,40,Technology,Yes,1,4,2.0
41243,25,Technology,Yes,0,4,2.0
41243,25,Technology,Yes,0,4,2.0
81889,25,Sales,Yes,0,0,5.0
81889,25,Sales,Yes,0,0,3.0
81889,25,Sales,Yes,0,0,4.0
81889,25,Sales,Yes,0,0,3.0
81889,25,Sales,Yes,0,0,4.0
81889,25,Sales,Yes,0,0,4.0
81889,25,Sales,Yes,0,0,4.0
81889,25,Sales,Yes,0,0,3.0
81889,25,Sales,Yes,0,0,5.0
231699,38,Technology,No,0,1,4.0
231699,38,Technology,No,0,1,3.0
231699,38,Technology,No,0,1,3.0
231699,38,Technology,No,0,1,5.0
231699,38,Technology,No,0,1,4.0
231699,38,Technology,No,0,1,2.0
231699,38,Technology,No,0,1,3.0
231699,38,Technology,No,0,1,5.0
231699,38,Technology,No,0,1,4.0
40079,25,Technology,Yes,0,4,3.0
40079,25,Technology,Yes,0,4,4.0
40438,23,Technology,Yes,0,4,3.0
40438,23,Technology,Yes,0,4,3.0
30233,24,Technology,No,3,4,3.0
30233,24,Technology,No,3,4,3.0
125759,24,Sales,No,0,4,5.0
125759,24,Sales,No,0,4,2.0
56946,23,Technology,No,1,4,2.0
56946,23,Technology,No,1,4,3.0
65642,25,Technology,No,1,4,3.0
65642,25,Technology,No,1,4,4.0
56163,25,Sales,Yes,0,0,3.0
56163,25,Sales,Yes,0,0,5.0
56163,25,Sales,Yes,0,0,4.0
56163,25,Sales,Yes,0,0,5.0
56163,25,Sales,Yes,0,0,5.0
56163,25,Sales,Yes,0,0,4.0
56163,25,Sales,Yes,0,0,4.0
56163,25,Sales,Yes,0,0,3.0
56163,25,Sales,Yes,0,0,4.0
57054,24,Technology,No,0,4,3.0
57054,24,Technology,No,0,4,4.0
21649,22,Technology,No,1,4,2.0
21649,22,Technology,No,1,4,2.0
45850,22,Technology,No,0,4,3.0
45850,22,Technology,No,0,4,5.0
325452,46,Sales,No,1,4,2.0
325452,46,Sales,No,1,4,2.0
73653,22,Technology,No,0,4,4.0
73653,22,Technology,No,0,4,3.0
313891,44,Sales,No,1,4,5.0
313891,44,Sales,No,1,4,3.0
75810,22,Technology,No,0,4,4.0
75810,22,Technology,No,0,4,4.0
32173,24,Technology,No,0,4,4.0
32173,24,Technology,No,0,4,5.0
49543,23,Technology,No,0,4,4.0
49543,23,Technology,No,0,4,3.0
199034,25,Technology,Yes,0,4,4.0
199034,25,Technology,Yes,0,4,4.0
66552,22,Technology,Yes,1,4,2.0
66552,22,Technology,Yes,1,4,3.0
70546,24,Sales,Yes,0,3,2.0
70546,24,Sales,Yes,0,3,5.0
213191,42,Technology,No,2,3,5.0
213191,42,Technology,No,2,3,3.0
64887,21,Technology,No,1,3,2.0
64887,21,Technology,No,1,3,3.0
241646,42,Sales,Yes,3,3,3.0
241646,42,Sales,Yes,3,3,5.0
43588,22,Technology,No,2,3,3.0
43588,22,Technology,No,2,3,5.0
28790,22,Technology,No,1,3,2.0
28790,22,Technology,No,1,3,2.0
28790,22,Technology,No,1,3,5.0
28790,22,Technology,No,1,3,4.0
28790,22,Technology,No,1,3,4.0
28790,22,Technology,No,1,3,3.0
28790,22,Technology,No,1,3,2.0
28790,22,Technology,No,1,3,4.0
28790,22,Technology,No,1,3,4.0
24208,22,Technology,No,0,3,4.0
24208,22,Technology,No,0,3,4.0
82174,24,Technology,No,2,3,3.0
82174,24,Technology,No,2,3,3.0
39845,22,Sales,No,2,1,3.0
39845,22,Sales,No,2,1,2.0
39845,22,Sales,No,2,1,3.0
39845,22,Sales,No,2,1,3.0
39845,22,Sales,No,2,1,3.0
39845,22,Sales,No,2,1,3.0
39845,22,Sales,No,2,1,4.0
39845,22,Sales,No,2,1,3.0
39845,22,Sales,No,2,1,5.0
69402,21,Sales,No,1,3,2.0
69402,21,Sales,No,1,3,2.0
350101,47,Technology,No,1,3,2.0
350101,47,Technology,No,1,3,3.0
52850,24,Technology,No,1,3,2.0
52850,24,Technology,No,1,3,4.0
22462,21,Technology,Yes,1,3,4.0
22462,21,Technology,Yes,1,3,3.0
40115,22,Technology,No,0,3,5.0
40115,22,Technology,No,0,3,3.0
58270,22,Sales,No,1,3,3.0
58270,22,Sales,No,1,3,5.0
53014,22,Sales,Yes,0,3,4.0
53014,22,Sales,Yes,0,3,4.0
45410,24,Sales,No,0,3,4.0
45410,24,Sales,No,0,3,5.0
54130,21,Technology,Yes,3,2,2.0
54130,21,Technology,Yes,3,2,3.0
54130,21,Technology,Yes,3,2,4.0
54130,21,Technology,Yes,3,2,4.0
54130,21,Technology,Yes,3,2,2.0
54130,21,Technology,Yes,3,2,5.0
54130,21,Technology,Yes,3,2,2.0
54130,21,Technology,Yes,3,2,4.0
54130,21,Technology,Yes,3,2,3.0
24422,22,Technology,No,0,1,2.0
24422,22,Technology,No,0,1,2.0
24422,22,Technology,No,0,1,3.0
24422,22,Technology,No,0,1,5.0
24422,22,Technology,No,0,1,2.0
24422,22,Technology,No,0,1,3.0
24422,22,Technology,No,0,1,2.0
24422,22,Technology,No,0,1,2.0
24422,22,Technology,No,0,1,4.0
248115,49,Technology,No,2,3,3.0
248115,49,Technology,No,2,3,3.0
152909,28,Human Resources,No,1,3,3.0
152909,28,Human Resources,No,1,3,2.0
75738,22,Technology,Yes,3,3,3.0
75738,22,Technology,Yes,3,3,5.0
75738,22,Technology,Yes,3,3,4.0
75738,22,Technology,Yes,3,3,4.0
75738,22,Technology,Yes,3,3,3.0
75738,22,Technology,Yes,3,3,4.0
75738,22,Technology,Yes,3,3,4.0
75738,22,Technology,Yes,3,3,2.0
75738,22,Technology,Yes,3,3,3.0
183768,29,Sales,Yes,1,3,4.0
183768,29,Sales,Yes,1,3,4.0
47046,23,Technology,Yes,2,3,5.0
47046,23,Technology,Yes,2,3,3.0
28797,24,Technology,Yes,3,3,3.0
28797,24,Technology,Yes,3,3,4.0
57118,21,Technology,No,3,3,3.0
57118,21,Technology,No,3,3,3.0
37164,21,Technology,Yes,1,3,4.0
37164,21,Technology,Yes,1,3,5.0
78242,24,Technology,No,1,3,4.0
78242,24,Technology,No,1,3,3.0
513325,40,Technology,No,0,3,2.0
513325,40,Technology,No,0,3,2.0
27360,23,Technology,No,0,3,2.0
27360,23,Technology,No,0,3,3.0
85118,24,Sales,No,3,0,2.0
85118,24,Sales,No,3,0,3.0
85118,24,Sales,No,3,0,2.0
85118,24,Sales,No,3,0,3.0
85118,24,Sales,No,3,0,3.0
85118,24,Sales,No,3,0,2.0
85118,24,Sales,No,3,0,5.0
85118,24,Sales,No,3,0,2.0
85118,24,Sales,No,3,0,2.0
396470,35,Sales,No,0,3,3.0
396470,35,Sales,No,0,3,5.0
31342,23,Technology,No,0,3,3.0
31342,23,Technology,No,0,3,3.0
68743,22,Technology,No,0,3,4.0
68743,22,Technology,No,0,3,2.0
68629,22,Technology,No,1,3,3.0
68629,22,Technology,No,1,3,3.0
330940,31,Sales,No,1,3,2.0
330940,31,Sales,No,1,3,5.0
105702,27,Technology,No,0,3,4.0
105702,27,Technology,No,0,3,4.0
26937,24,Technology,No,1,3,4.0
26937,24,Technology,No,1,3,3.0
220472,36,Sales,No,1,3,3.0
220472,36,Sales,No,1,3,4.0
35885,24,Technology,No,2,3,2.0
35885,24,Technology,No,2,3,3.0
349233,39,Human Resources,No,1,3,4.0
349233,39,Human Resources,No,1,3,3.0
222303,35,Technology,No,0,3,4.0
222303,35,Technology,No,0,3,3.0
371727,31,Technology,No,0,3,3.0
371727,31,Technology,No,0,3,2.0
267834,40,Sales,No,0,3,5.0
267834,40,Sales,No,0,3,3.0
311448,34,Sales,Yes,2,3,2.0
311448,34,Sales,Yes,2,3,4.0
81974,24,Technology,No,3,3,2.0
81974,24,Technology,No,3,3,3.0
52975,24,Sales,Yes,1,3,3.0
52975,24,Sales,Yes,1,3,2.0
208435,32,Sales,No,1,3,2.0
208435,32,Sales,No,1,3,5.0
54171,23,Technology,Yes,0,3,3.0
54171,23,Technology,Yes,0,3,3.0
176282,28,Technology,Yes,0,2,3.0
176282,28,Technology,Yes,0,2,4.0
176282,28,Technology,Yes,0,2,4.0
176282,28,Technology,Yes,0,2,2.0
176282,28,Technology,Yes,0,2,5.0
176282,28,Technology,Yes,0,2,2.0
176282,28,Technology,Yes,0,2,5.0
176282,28,Technology,Yes,0,2,4.0
176282,28,Technology,Yes,0,2,3.0
24518,23,Technology,No,0,3,4.0
24518,23,Technology,No,0,3,4.0
188180,33,Technology,No,0,3,4.0
188180,33,Technology,No,0,3,2.0
27097,22,Technology,No,0,3,4.0
27097,22,Technology,No,0,3,4.0
163950,29,Sales,No,1,3,5.0
163950,29,Sales,No,1,3,3.0
28484,24,Technology,Yes,0,1,3.0
28484,24,Technology,Yes,0,1,4.0
28484,24,Technology,Yes,0,1,4.0
28484,24,Technology,Yes,0,1,2.0
28484,24,Technology,Yes,0,1,2.0
28484,24,Technology,Yes,0,1,3.0
28484,24,Technology,Yes,0,1,5.0
28484,24,Technology,Yes,0,1,3.0
28484,24,Technology,Yes,0,1,3.0
519361,35,Technology,Yes,1,3,3.0
519361,35,Technology,Yes,1,3,3.0
31386,22,Technology,No,0,3,3.0
31386,22,Technology,No,0,3,2.0
32679,21,Technology,No,1,3,5.0
32679,21,Technology,No,1,3,2.0
187372,35,Technology,Yes,0,3,3.0
187372,35,Technology,Yes,0,3,3.0
46366,21,Technology,No,1,3,4.0
46366,21,Technology,No,1,3,3.0
33641,21,Sales,No,2,3,4.0
33641,21,Sales,No,2,3,3.0
58717,24,Technology,No,1,3,5.0
58717,24,Technology,No,1,3,3.0
36534,21,Technology,No,0,0,2.0
36534,21,Technology,No,0,0,3.0
36534,21,Technology,No,0,0,4.0
36534,21,Technology,No,0,0,3.0
36534,21,Technology,No,0,0,3.0
36534,21,Technology,No,0,0,4.0
36534,21,Technology,No,0,0,5.0
36534,21,Technology,No,0,0,4.0
36534,21,Technology,No,0,0,3.0
235812,41,Technology,No,0,3,4.0
235812,41,Technology,No,0,3,4.0
25102,24,Sales,No,0,1,4.0
25102,24,Sales,No,0,1,3.0
25102,24,Sales,No,0,1,3.0
25102,24,Sales,No,0,1,4.0
25102,24,Sales,No,0,1,3.0
25102,24,Sales,No,0,1,4.0
25102,24,Sales,No,0,1,2.0
25102,24,Sales,No,0,1,3.0
25102,24,Sales,No,0,1,5.0
71698,21,Technology,No,0,3,3.0
71698,21,Technology,No,0,3,5.0
405965,35,Technology,No,1,3,5.0
405965,35,Technology,No,1,3,4.0
40342,24,Technology,Yes,1,3,4.0
40342,24,Technology,Yes,1,3,4.0
30390,24,Technology,No,1,3,5.0
30390,24,Technology,No,1,3,3.0
65432,24,Sales,No,0,3,4.0
65432,24,Sales,No,0,3,4.0
51682,21,Technology,No,1,3,4.0
51682,21,Technology,No,1,3,4.0
29558,21,Technology,Yes,1,3,2.0
29558,21,Technology,Yes,1,3,3.0
26158,22,Technology,No,0,3,4.0
26158,22,Technology,No,0,3,4.0
29793,21,Technology,Yes,0,3,4.0
29793,21,Technology,Yes,0,3,4.0
29793,21,Technology,Yes,0,3,4.0
29793,21,Technology,Yes,0,3,2.0
29793,21,Technology,Yes,0,3,3.0
29793,21,Technology,Yes,0,3,2.0
29793,21,Technology,Yes,0,3,4.0
29793,21,Technology,Yes,0,3,3.0
29793,21,Technology,Yes,0,3,4.0
67900,21,Technology,No,0,3,5.0
67900,21,Technology,No,0,3,3.0
58274,21,Technology,No,1,3,3.0
58274,21,Technology,No,1,3,3.0
268964,41,Technology,No,1,3,3.0
268964,41,Technology,No,1,3,3.0
268964,41,Technology,No,1,3,4.0
268964,41,Technology,No,1,3,5.0
268964,41,Technology,No,1,3,3.0
268964,41,Technology,No,1,3,5.0
268964,41,Technology,No,1,3,3.0
268964,41,Technology,No,1,3,4.0
268964,41,Technology,No,1,3,5.0
58992,22,Sales,Yes,1,3,4.0
58992,22,Sales,Yes,1,3,4.0
38358,22,Technology,No,0,3,3.0
38358,22,Technology,No,0,3,4.0
230945,33,Technology,No,0,3,4.0
230945,33,Technology,No,0,3,2.0
77798,23,Technology,No,3,3,4.0
77798,23,Technology,No,3,3,4.0
32313,24,Technology,No,2,3,4.0
32313,24,Technology,No,2,3,3.0
25208,21,Technology,Yes,0,3,5.0
25208,21,Technology,Yes,0,3,3.0
66110,24,Technology,Yes,2,3,2.0
66110,24,Technology,Yes,2,3,2.0
43009,23,Technology,No,0,3,2.0
43009,23,Technology,No,0,3,5.0
29128,24,Sales,Yes,0,0,4.0
29128,24,Sales,Yes,0,0,4.0
29128,24,Sales,Yes,0,0,3.0
29128,24,Sales,Yes,0,0,2.0
29128,24,Sales,Yes,0,0,5.0
29128,24,Sales,Yes,0,0,3.0
29128,24,Sales,Yes,0,0,2.0
29128,24,Sales,Yes,0,0,4.0
29128,24,Sales,Yes,0,0,2.0
28953,22,Technology,No,1,3,2.0
28953,22,Technology,No,1,3,5.0
157676,31,Technology,No,0,3,2.0
157676,31,Technology,No,0,3,4.0
393420,45,Technology,No,1,3,4.0
393420,45,Technology,No,1,3,3.0
104807,24,Technology,No,1,3,5.0
104807,24,Technology,No,1,3,4.0
25425,23,Technology,No,1,3,3.0
25425,23,Technology,No,1,3,4.0
42303,21,Human Resources,Yes,1,3,4.0
42303,21,Human Resources,Yes,1,3,3.0
249505,46,Sales,Yes,3,3,5.0
249505,46,Sales,Yes,3,3,4.0
62324,23,Technology,No,2,3,2.0
62324,23,Technology,No,2,3,4.0
93015,24,Technology,Yes,0,3,5.0
93015,24,Technology,Yes,0,3,5.0
61230,24,Technology,No,1,3,4.0
61230,24,Technology,No,1,3,3.0
85006,23,Technology,No,2,3,3.0
85006,23,Technology,No,2,3,2.0
57133,23,Technology,No,0,3,4.0
57133,23,Technology,No,0,3,4.0
57133,23,Technology,No,0,3,5.0
57133,23,Technology,No,0,3,4.0
57133,23,Technology,No,0,3,3.0
57133,23,Technology,No,0,3,2.0
57133,23,Technology,No,0,3,4.0
57133,23,Technology,No,0,3,4.0
57133,23,Technology,No,0,3,5.0
110542,24,Sales,No,1,3,4.0
110542,24,Sales,No,1,3,2.0
31254,21,Technology,No,0,3,4.0
31254,21,Technology,No,0,3,2.0
339245,50,Technology,No,2,3,2.0
339245,50,Technology,No,2,3,2.0
28704,23,Technology,No,0,3,2.0
28704,23,Technology,No,0,3,3.0
76518,21,Technology,No,0,3,4.0
76518,21,Technology,No,0,3,5.0
69078,21,Sales,No,1,3,4.0
69078,21,Sales,No,1,3,4.0
31624,21,Technology,No,0,3,2.0
31624,21,Technology,No,0,3,5.0
28989,22,Technology,No,1,3,5.0
28989,22,Technology,No,1,3,5.0
31426,23,Technology,No,1,3,3.0
31426,23,Technology,No,1,3,2.0
42066,21,Sales,No,1,3,4.0
42066,21,Sales,No,1,3,2.0
107634,24,Sales,No,0,3,3.0
107634,24,Sales,No,0,3,2.0
27961,22,Sales,No,0,3,4.0
27961,22,Sales,No,0,3,3.0
57603,23,Technology,No,0,3,4.0
57603,23,Technology,No,0,3,5.0
26451,24,Technology,No,0,3,2.0
26451,24,Technology,No,0,3,4.0
32930,24,Technology,Yes,2,3,5.0
32930,24,Technology,Yes,2,3,5.0
33443,24,Technology,Yes,1,3,3.0
33443,24,Technology,Yes,1,3,2.0
100314,23,Sales,Yes,3,3,4.0
100314,23,Sales,Yes,3,3,4.0
45995,23,Technology,No,1,3,3.0
45995,23,Technology,No,1,3,4.0
44940,21,Technology,No,0,3,3.0
40561,21,Technology,No,1,3,5.0
106586,24,Sales,No,1,3,3.0
48432,22,Sales,No,1,3,5.0
78275,23,Technology,No,2,3,2.0
34823,22,Technology,No,2,3,2.0
195447,37,Sales,Yes,1,3,4.0
62509,22,Technology,No,2,1,4.0
62509,22,Technology,No,2,1,4.0
62509,22,Technology,No,2,1,2.0
62509,22,Technology,No,2,1,4.0
62509,22,Technology,No,2,1,3.0
62509,22,Technology,No,2,1,4.0
62509,22,Technology,No,2,1,5.0
62509,22,Technology,No,2,1,3.0
62509,22,Technology,No,2,1,5.0
73498,24,Sales,Yes,0,3,4.0
517695,48,Technology,No,1,3,3.0
121470,24,Technology,No,0,3,2.0
88382,23,Sales,No,0,3,2.0
29722,24,Technology,No,1,3,3.0
26782,22,Technology,Yes,0,3,3.0
26782,22,Technology,Yes,0,3,3.0
26782,22,Technology,Yes,0,3,2.0
26782,22,Technology,Yes,0,3,2.0
26782,22,Technology,Yes,0,3,3.0
26782,22,Technology,Yes,0,3,3.0
26782,22,Technology,Yes,0,3,4.0
26782,22,Technology,Yes,0,3,2.0
26782,22,Technology,Yes,0,3,4.0
87347,25,Sales,Yes,3,2,3.0
87347,25,Sales,Yes,3,2,5.0
87347,25,Sales,Yes,3,2,4.0
87347,25,Sales,Yes,3,2,4.0
87347,25,Sales,Yes,3,2,4.0
87347,25,Sales,Yes,3,2,4.0
87347,25,Sales,Yes,3,2,4.0
87347,25,Sales,Yes,3,2,4.0
87347,25,Sales,Yes,3,2,4.0
44646,23,Sales,No,1,3,3.0
28898,24,Sales,No,2,3,4.0
115110,24,Technology,No,2,3,3.0
94417,23,Sales,No,0,3,5.0
22515,21,Technology,Yes,0,1,4.0
22515,21,Technology,Yes,0,1,3.0
22515,21,Technology,Yes,0,1,3.0
22515,21,Technology,Yes,0,1,3.0
22515,21,Technology,Yes,0,1,3.0
22515,21,Technology,Yes,0,1,3.0
22515,21,Technology,Yes,0,1,3.0
22515,21,Technology,Yes,0,1,3.0
22515,21,Technology,Yes,0,1,4.0
34634,21,Technology,No,0,1,2.0
34634,21,Technology,No,0,1,5.0
34634,21,Technology,No,0,1,3.0
34634,21,Technology,No,0,1,2.0
34634,21,Technology,No,0,1,2.0
34634,21,Technology,No,0,1,2.0
34634,21,Technology,No,0,1,5.0
34634,21,Technology,No,0,1,5.0
34634,21,Technology,No,0,1,3.0
45518,23,Sales,Yes,1,3,3.0
175692,30,Technology,No,1,3,4.0
100576,24,Technology,No,0,3,2.0
47294,23,Technology,No,3,3,5.0
53080,22,Technology,Yes,1,2,4.0
53080,22,Technology,Yes,1,2,3.0
53080,22,Technology,Yes,1,2,3.0
53080,22,Technology,Yes,1,2,4.0
53080,22,Technology,Yes,1,2,3.0
53080,22,Technology,Yes,1,2,5.0
53080,22,Technology,Yes,1,2,2.0
53080,22,Technology,Yes,1,2,5.0
53080,22,Technology,Yes,1,2,3.0
158656,30,Technology,No,1,2,5.0
158656,30,Technology,No,1,2,2.0
158656,30,Technology,No,1,2,5.0
158656,30,Technology,No,1,2,4.0
158656,30,Technology,No,1,2,2.0
158656,30,Technology,No,1,2,5.0
158656,30,Technology,No,1,2,2.0
158656,30,Technology,No,1,2,3.0
158656,30,Technology,No,1,2,3.0
24174,24,Sales,No,1,3,4.0
84558,23,Sales,No,0,3,5.0
20802,22,Sales,No,0,2,3.0
149734,28,Human Resources,No,0,2,4.0
101210,28,Technology,No,1,2,3.0
531629,31,Technology,Yes,1,1,5.0
531629,31,Technology,Yes,1,1,4.0
531629,31,Technology,Yes,1,1,2.0
531629,31,Technology,Yes,1,1,2.0
531629,31,Technology,Yes,1,1,4.0
531629,31,Technology,Yes,1,1,4.0
531629,31,Technology,Yes,1,1,3.0
531629,31,Technology,Yes,1,1,4.0
531629,31,Technology,Yes,1,1,4.0
63234,24,Sales,No,1,2,2.0
63747,24,Technology,No,1,2,3.0
445906,38,Technology,Yes,2,2,4.0
51906,23,Technology,No,0,2,2.0
215246,34,Sales,No,1,2,3.0
151229,28,Technology,No,1,2,3.0
26406,23,Technology,No,3,2,4.0
64689,22,Sales,No,0,1,4.0
64689,22,Sales,No,0,1,5.0
64689,22,Sales,No,0,1,4.0
64689,22,Sales,No,0,1,5.0
64689,22,Sales,No,0,1,2.0
64689,22,Sales,No,0,1,5.0
64689,22,Sales,No,0,1,5.0
64689,22,Sales,No,0,1,4.0
64689,22,Sales,No,0,1,3.0
26752,20,Technology,Yes,0,2,2.0
44566,23,Technology,Yes,0,1,4.0
44566,23,Technology,Yes,0,1,3.0
44566,23,Technology,Yes,0,1,5.0
44566,23,Technology,Yes,0,1,3.0
44566,23,Technology,Yes,0,1,3.0
44566,23,Technology,Yes,0,1,4.0
44566,23,Technology,Yes,0,1,2.0
44566,23,Technology,Yes,0,1,5.0
44566,23,Technology,Yes,0,1,3.0
82357,25,Sales,Yes,1,2,2.0
326896,41,Sales,Yes,0,2,3.0
